,gender,created,fav_number,tweet_count,descLen,des_hashtag_count,has_mentioned_other_bio,nameLen,uses_default_link_color,tweet_length,num_tagged,tweet_hashtags,tweet_has_link
6067,0,0.00826406300323071,0.0003215410824504702,0.00015289407653567912,0.0,0,0,0.008477047084878626,0,0.007929502106726057,0,0,0
11545,1,0.00826406300323071,0.0007725659534021895,0.00015151458110828953,0.0017612091788170858,0,0,0.010018328373038378,0,0.007929502106726057,2,3,0
12286,0,0.009641406837102495,0.025740633706458835,0.0018931275581876418,0.005870697262723619,0,0,0.006165125152639002,0,0.007463060806330406,1,0,0
7053,1,0.005509375335487139,0.00012204931260644051,0.008387792030337812,0.015850882609353772,0,1,0.006165125152639002,0,0.010261708608704307,0,1,1
9959,0,0.006886719169358925,0.004244466196277786,0.0009444945359527366,0.008218976167813067,0,0,0.008477047084878626,1,0.011194591209495609,0,0,1
692,0,0.004132031501615355,0.0,0.0011634894350508332,0.0,0,0,0.011559609661198128,1,0.009795267308308658,0,0,1
12723,1,0.004132031501615355,0.0012502310296436394,0.00041327383845546345,0.007044836715268343,0,1,0.005394484508559126,0,0.009328826007913007,1,2,1
8582,0,0.009641406837102495,0.0068267074904079595,0.002963960883698808,0.002348278905089448,0,0,0.008477047084878626,0,0.011194591209495609,0,1,0
5563,0,0.006886719169358925,0.00038969044481954864,0.0009152952160729903,0.004109488083906533,0,0,0.007706406440798752,0,0.010261708608704307,0,0,1
6398,0,0.004132031501615355,0.0001443527402908662,6.0582840852859316e-05,0.00880604589408543,0,0,0.011559609661198128,1,0.006996619505934755,0,1,1
12403,1,0.005509375335487139,0.004730185288071946,0.001256030586638218,0.004696557810178896,0,0,0.011559609661198128,0,0.007929502106726057,1,0,0
244,1,0.005509375335487139,8.673555210609985e-06,4.448872753331415e-05,0.0035224183576341717,0,0,0.006935765796718877,0,0.004197971703560853,0,0,1
6984,0,0.009641406837102495,0.007467931036335198,0.006446841964000665,0.007044836715268343,0,1,0.011559609661198128,1,0.012127473810286908,0,0,0
202,0,0.004132031501615355,0.0006604292753221603,0.00010610618995671566,0.0017612091788170858,0,0,0.008477047084878626,1,0.0051308543043521535,0,0,0
11215,0,0.011018750670974279,0.0010965851944842624,0.00137455223544144,0.002348278905089448,1,0,0.009247687728958502,0,0.008395943407121706,0,0,1
11028,0,0.009641406837102495,0.00031472614621356234,0.0005151265841777279,0.010567255072902515,1,0,0.008477047084878626,0,0.009795267308308658,0,1,0
4345,0,0.00826406300323071,0.020711210763620844,0.004333340011287537,0.0123284642517196,0,0,0.006935765796718877,0,0.0051308543043521535,0,0,1
9467,1,0.012396094504846064,0.004592647484017987,0.0008226391065333231,0.0017612091788170858,0,0,0.007706406440798752,0,0.0051308543043521535,0,2,0
1928,0,0.005509375335487139,0.00048386047282045707,0.0003369417581399064,0.0,0,0,0.008477047084878626,0,0.004197971703560853,0,0,0
5281,1,0.00826406300323071,0.0034880082739810157,0.00162447082370352,0.001174139452544724,0,0,0.008477047084878626,1,0.003731530403165203,0,0,0
635,0,0.01377343833871785,0.006831663807671165,0.0032321577863738,0.006457766988995982,0,1,0.010788969017118252,0,0.0051308543043521535,0,0,1
4056,1,0.011018750670974279,0.001162256398221738,0.0012699404988643964,0.017025022061898498,0,0,0.006935765796718877,0,0.007463060806330406,2,0,1
6379,0,0.012396094504846064,0.0006746786874538768,0.001141187592308035,0.006457766988995982,0,0,0.004623843864479251,0,0.01306035641107821,0,0,1
6403,0,0.006886719169358925,0.007077001512199847,0.0006400858783087679,0.002348278905089448,0,0,0.006935765796718877,0,0.006996619505934755,0,0,0
2151,1,0.004132031501615355,0.0005451948989526277,0.0007924051650830347,0.004109488083906533,0,0,0.010788969017118252,1,0.010728149909099958,0,0,1
8541,1,0.00826406300323071,0.01579206587988918,0.005192190872789837,0.011154324799174877,0,0,0.005394484508559126,0,0.007463060806330406,0,0,1
7400,0,0.006886719169358925,0.0015197307808304495,0.0044956606399103784,0.007044836715268343,2,0,0.009247687728958502,0,0.004664413003956504,0,0,0
31,1,0.006886719169358925,0.00010656082115892268,0.00032831991171872145,0.006457766988995982,0,0,0.006165125152639002,1,0.009328826007913007,1,0,0
11482,0,0.00826406300323071,0.0003593330015824137,0.0008506888468902447,0.0029353486313618096,0,0,0.011559609661198128,1,0.010728149909099958,0,0,0
10591,0,0.00826406300323071,0.0008989520436139349,0.00036338208716487345,0.0035224183576341717,0,0,0.010018328373038378,0,0.007929502106726057,0,0,0
5866,0,0.012396094504846064,0.0017601121680959264,0.0005854808509745968,0.009980185346630152,0,0,0.008477047084878626,0,0.011194591209495609,0,0,1
2510,0,0.011018750670974279,0.0006344086096903304,0.00877002722167701,0.007044836715268343,0,0,0.005394484508559126,1,0.010261708608704307,1,1,0
4891,0,0.005509375335487139,0.0015971732380680387,0.0008893147188571532,0.0,0,0,0.010788969017118252,0,0.009795267308308658,0,0,0
1471,0,0.004132031501615355,0.0005786500404792662,0.00019163490645486997,0.0,0,0,0.010788969017118252,1,0.005597295604747804,0,0,1
11227,1,0.006886719169358925,0.0006065293250847982,0.0008743701850604325,0.01526381288308141,0,0,0.010788969017118252,0,0.0051308543043521535,1,0,0
1095,0,0.012396094504846064,0.0021126302334414323,0.004224244914571477,0.0035224183576341717,0,0,0.008477047084878626,0,0.007463060806330406,0,0,0
3698,0,0.00826406300323071,0.003549962239771087,0.001000708974618862,0.0017612091788170858,0,0,0.010788969017118252,1,0.006530178205539105,0,0,0
7814,1,0.00826406300323071,0.003810788435747287,0.004139290987834735,0.002348278905089448,3,0,0.010788969017118252,0,0.006996619505934755,2,0,0
5976,0,0.005509375335487139,0.003584036920955626,0.0008931083312824744,0.007044836715268343,0,0,0.006935765796718877,1,0.01352679771147386,0,0,0
4392,1,0.011018750670974279,0.001082335782352546,0.002114766490188235,0.014089673430536687,2,1,0.006935765796718877,1,0.007463060806330406,7,2,0
2405,1,0.005509375335487139,8.4257393474497e-05,0.0005152415421300104,0.002348278905089448,0,1,0.008477047084878626,1,0.0051308543043521535,0,3,1
5030,1,0.011018750670974279,0.003716618407746379,0.008202594769210762,0.007631906441540705,0,0,0.010018328373038378,0,0.003731530403165203,0,0,0
2267,0,0.009641406837102495,0.005378223770236092,0.002938325260339818,0.002348278905089448,0,0,0.003082562576319501,0,0.002332206501978252,0,0,0
7475,1,0.004132031501615355,9.540910731670985e-05,2.5865539263554737e-05,0.002348278905089448,0,0,0.007706406440798752,1,0.006530178205539105,0,0,0
7683,0,0.012396094504846064,0.0008586819658503885,0.0008635641375458809,0.01467674315680905,0,0,0.006165125152639002,1,0.011194591209495609,0,1,0
1685,0,0.00826406300323071,0.0015823042862784216,0.01028068967262089,0.000587069726272362,0,0,0.010018328373038378,0,0.007929502106726057,0,0,0
138,0,0.004132031501615355,1.0532174184312126e-05,6.403157942133328e-05,0.008218976167813067,0,0,0.008477047084878626,1,0.008862384707517356,0,1,1
4214,0,0.012396094504846064,0.004070375552407686,0.002040503653013763,0.02172157987207739,0,1,0.010018328373038378,1,0.009795267308308658,0,0,1
7512,1,0.009641406837102495,0.0025339172008139173,0.002210296548534964,0.011741394525447238,0,0,0.009247687728958502,0,0.010728149909099958,2,0,0
10894,1,0.00826406300323071,0.00846848758384485,0.0008503439730333973,0.000587069726272362,0,0,0.006935765796718877,0,0.006063736905143454,0,0,0
12339,1,0.004132031501615355,9.293094868510699e-06,2.29915904564931e-07,0.0,0,0,0.008477047084878626,1,0.006063736905143454,1,0,0
632,0,0.009641406837102495,0.005144657319207523,0.0020932693531114143,0.001174139452544724,0,0,0.006165125152639002,0,0.0051308543043521535,0,0,0
5183,0,0.006886719169358925,0.020929908262859797,0.008869925682210473,0.004109488083906533,0,0,0.010018328373038378,0,0.01166103250989126,1,0,0
9319,1,0.011018750670974279,0.00034756174808230013,0.0021326999307443,0.011741394525447238,0,1,0.009247687728958502,0,0.006996619505934755,1,0,0
10035,0,0.012396094504846064,0.0005383799627157198,0.0005478896005782306,0.011741394525447238,0,0,0.011559609661198128,0,0.0051308543043521535,0,0,0
3006,1,0.00826406300323071,0.000872931377982105,0.0003947656081379865,0.009980185346630152,1,0,0.007706406440798752,1,0.007463060806330406,0,0,0
2661,1,0.00826406300323071,0.02474069669860708,0.00775632799845023,0.0029353486313618096,0,0,0.007706406440798752,1,0.01352679771147386,0,0,0
11395,0,0.005509375335487139,0.0002465767838444839,0.00021669574005244748,0.018786231240715583,0,0,0.011559609661198128,0,0.006530178205539105,1,0,0
7956,0,0.011018750670974279,0.011944724604325751,0.002554020825859536,0.011154324799174877,0,0,0.008477047084878626,1,0.005597295604747804,3,0,0
4152,1,0.012396094504846064,0.005435221418762957,0.0020578623038084148,0.00880604589408543,1,0,0.007706406440798752,0,0.004664413003956504,0,0,1
6196,0,0.006886719169358925,3.3455141526638516e-05,1.8278314412912013e-05,0.004109488083906533,0,0,0.008477047084878626,0,0.01259391511068256,0,2,0
9328,0,0.005509375335487139,0.0025227654869717044,0.00037223384949062327,0.0017612091788170858,0,0,0.011559609661198128,0,0.01352679771147386,0,0,0
5991,1,0.012396094504846064,1.3010332815914978e-05,0.0005988159734393628,0.013502603704264324,0,1,0.010018328373038378,0,0.009795267308308658,2,0,0
12129,1,0.00826406300323071,0.0003971249207143572,0.00042936795177500863,0.007631906441540705,0,0,0.010788969017118252,1,0.012127473810286908,1,0,0
5229,1,0.012396094504846064,8.239877450079486e-05,0.0008240186019607127,0.007044836715268343,0,0,0.007706406440798752,0,0.006996619505934755,1,0,1
4606,1,0.009641406837102495,0.0009460370576143891,0.0005753645511737399,0.008218976167813067,0,0,0.006935765796718877,0,0.004664413003956504,0,0,1
2519,0,0.011018750670974279,0.0006344086096903304,0.00877002722167701,0.007044836715268343,0,0,0.005394484508559126,1,0.007929502106726057,1,1,0
274,1,0.00826406300323071,0.0022439726409163832,0.003481846458731315,0.008218976167813067,1,1,0.004623843864479251,0,0.01306035641107821,0,0,0
6934,1,0.012396094504846064,0.00016603662831739114,3.667158677810649e-05,0.004109488083906533,0,0,0.006165125152639002,1,0.008862384707517356,0,0,1
7310,0,0.006886719169358925,0.0004857190917941592,0.004738451835130946,0.004109488083906533,0,0,0.003853203220399376,1,0.011194591209495609,0,0,0
11876,0,0.012396094504846064,5.57585692110642e-06,0.0014357098660557116,0.006457766988995982,0,0,0.006165125152639002,0,0.01166103250989126,0,0,1
3974,0,0.012396094504846064,0.026411595155965306,0.010485084911779113,0.01467674315680905,0,0,0.008477047084878626,0,0.008862384707517356,1,0,0
683,1,0.004132031501615355,0.00036119162055611584,3.989040944201553e-05,0.012915533977991963,0,0,0.010788969017118252,1,0.008395943407121706,0,0,1
11493,0,0.011018750670974279,0.008761529842031887,0.005681681833608575,0.002348278905089448,0,0,0.005394484508559126,0,0.005597295604747804,0,0,0
9355,0,0.005509375335487139,0.0003989835396880593,0.0004669592021713749,0.009980185346630152,0,0,0.009247687728958502,1,0.012127473810286908,0,0,0
11993,0,0.012396094504846064,0.02346010822572631,0.00356599567980208,0.00880604589408543,1,0,0.008477047084878626,0,0.006063736905143454,2,0,0
7431,0,0.00826406300323071,0.009122721462588003,0.0015723948713195631,0.01761209178817086,0,0,0.007706406440798752,0,0.012127473810286908,2,1,0
12110,0,0.009641406837102495,0.007692204392495256,0.0016299888054130782,0.0017612091788170858,0,0,0.008477047084878626,0,0.008395943407121706,0,0,0
3299,1,0.01377343833871785,0.0013078482178284056,0.00514057475221501,0.011154324799174877,1,0,0.008477047084878626,0,0.006996619505934755,0,1,0
12326,0,0.004132031501615355,2.5401125973929245e-05,0.00038602880376451915,0.002348278905089448,0,0,0.010018328373038378,0,0.006063736905143454,0,0,1
8123,1,0.005509375335487139,4.3367776053049925e-06,4.4028895724184284e-05,0.007631906441540705,0,0,0.010018328373038378,1,0.008395943407121706,1,0,0
4960,0,0.004132031501615355,5.7617188184766334e-05,1.505949174900298e-05,0.009393115620357792,0,0,0.008477047084878626,0,0.006996619505934755,2,0,0
9903,0,0.012396094504846064,6.938844168487988e-05,0.0013137394786840158,0.009393115620357792,0,0,0.010018328373038378,0,0.012127473810286908,0,0,0
6342,0,0.006886719169358925,0.0004584593468465278,0.0015552661364294758,0.0017612091788170858,0,0,0.006165125152639002,0,0.01399323901186951,0,0,0
2930,1,0.012396094504846064,0.00037110425508252723,0.0001935891916436719,0.0029353486313618096,0,0,0.010788969017118252,0,0.008395943407121706,0,0,0
8663,0,0.009641406837102495,0.0031336315896618077,0.0008827621155770525,0.0035224183576341717,0,0,0.006165125152639002,0,0.006530178205539105,0,0,0
3831,1,0.009641406837102495,1.6108031105418543e-05,0.003895235255139061,0.010567255072902515,0,0,0.009247687728958502,1,0.0051308543043521535,1,0,0
12344,1,0.004132031501615355,0.0024100092692337744,0.0019349722528184594,0.0035224183576341717,0,0,0.007706406440798752,0,0.006530178205539105,0,0,0
6425,0,0.011018750670974279,0.002569230961314258,0.0008380434721391735,0.009393115620357792,6,0,0.006165125152639002,0,0.002332206501978252,1,0,0
12814,0,0.006886719169358925,0.003122479875819595,0.0011516487659657393,0.01467674315680905,0,0,0.008477047084878626,0,0.008862384707517356,0,0,0
12822,0,0.00826406300323071,0.0007186660031648274,0.0011052057532436232,0.00880604589408543,0,0,0.010018328373038378,0,0.0051308543043521535,2,1,1
8602,0,0.009641406837102495,0.000931168105824772,0.0002485390928346904,0.004109488083906533,0,0,0.010018328373038378,0,0.009328826007913007,3,0,0
775,1,0.005509375335487139,0.0019503108430714454,0.0008673577499712022,0.0017612091788170858,0,0,0.004623843864479251,0,0.004197971703560853,1,0,0
5842,1,0.011018750670974279,9.169186936930556e-05,0.00013852433250037094,0.011741394525447238,1,0,0.005394484508559126,1,0.010728149909099958,0,1,1
8882,0,0.00826406300323071,0.01646798364665886,0.002074186333032525,0.0,0,0,0.011559609661198128,1,0.010261708608704307,0,0,0
3378,1,0.012396094504846064,3.2835601868737805e-05,5.104133081341468e-05,0.0,0,0,0.009247687728958502,1,0.0032650891027695525,1,0,0
10155,1,0.004132031501615355,0.0,5.747897614123275e-07,0.0,0,0,0.008477047084878626,0,0.010728149909099958,0,3,1
5373,1,0.00826406300323071,0.00011089759876422767,2.862453011833391e-05,0.0017612091788170858,0,0,0.009247687728958502,1,0.0032650891027695525,0,0,0
7224,0,0.004132031501615355,0.0001499285972119726,3.0808731211700754e-05,0.001174139452544724,0,0,0.010018328373038378,0,0.008862384707517356,0,0,0
12124,0,0.00826406300323071,0.008036668442288052,0.00199842904247838,0.008218976167813067,0,0,0.009247687728958502,1,0.006063736905143454,1,0,0
9792,1,0.004132031501615355,2.3542507000227103e-05,5.793880795036261e-05,0.01467674315680905,0,0,0.008477047084878626,0,0.010261708608704307,3,0,0
1599,1,0.006886719169358925,2.7259744947631384e-05,0.0004322419005820703,0.01819916151444322,0,0,0.005394484508559126,1,0.010728149909099958,0,6,1
768,1,0.006886719169358925,0.0024645287591290375,0.00012645374751071205,0.001174139452544724,0,0,0.010018328373038378,1,0.002332206501978252,0,0,0
12075,0,0.004132031501615355,7.434475894808559e-06,0.00456658969646866,0.0,0,0,0.008477047084878626,1,0.003731530403165203,0,1,0
3009,1,0.011018750670974279,1.2390793158014265e-06,4.023528329886292e-05,0.00880604589408543,0,0,0.006165125152639002,0,0.010261708608704307,0,0,1
10006,1,0.012396094504846064,0.0,8.276972564337516e-06,0.0,0,0,0.007706406440798752,1,0.01259391511068256,1,0,0
6896,0,0.004132031501615355,0.0,0.06842147874514379,0.0,0,0,0.010788969017118252,1,0.008862384707517356,0,5,1
8492,0,0.00826406300323071,0.0006015730078215925,0.0005966317723459959,0.00880604589408543,0,0,0.008477047084878626,0,0.01306035641107821,0,0,0
5369,1,0.01377343833871785,1.3629872473815692e-05,0.020340660076859446,0.009393115620357792,0,0,0.007706406440798752,0,0.010728149909099958,0,1,1
234,0,0.012396094504846064,0.00016169985071208616,0.0006837699001761048,0.012915533977991963,0,0,0.008477047084878626,1,0.0051308543043521535,1,0,1
3558,1,0.009641406837102495,1.2390793158014265e-06,0.0010086410733263524,0.013502603704264324,1,1,0.009247687728958502,0,0.007463060806330406,0,2,1
36,1,0.005509375335487139,0.0,0.014961432615706037,0.007044836715268343,0,0,0.006165125152639002,1,0.012127473810286908,0,0,1
11927,1,0.004132031501615355,0.0002880859409238317,0.001205908919443063,0.009393115620357792,0,1,0.010018328373038378,1,0.007929502106726057,2,0,0
4106,1,0.005509375335487139,0.005441416815341964,0.00796704592498399,0.0123284642517196,0,0,0.009247687728958502,0,0.011194591209495609,1,2,0
7418,1,0.009641406837102495,0.0024577138228921293,0.002407564394651675,0.001174139452544724,0,1,0.008477047084878626,0,0.002332206501978252,1,0,0
4109,1,0.006886719169358925,0.002461431060839534,0.006555477228907595,0.002348278905089448,0,0,0.010788969017118252,0,0.01259391511068256,0,0,0
4730,1,0.012396094504846064,0.00010594128150102196,0.0015579101693319725,0.0017612091788170858,0,0,0.010788969017118252,1,0.011194591209495609,0,1,0
2483,1,0.00826406300323071,0.019921297699797436,0.002990401212723775,0.000587069726272362,0,0,0.009247687728958502,0,0.004664413003956504,1,0,0
10009,1,0.011018750670974279,0.0002812710046869238,0.0020379745780635485,0.017025022061898498,0,0,0.011559609661198128,1,0.004197971703560853,0,0,1
10375,0,0.012396094504846064,0.002629326308130627,0.011768015659251427,0.010567255072902515,0,1,0.010788969017118252,0,0.01306035641107821,1,0,0
3374,0,0.00826406300323071,0.0021405095180469643,0.0009262162215398246,0.0029353486313618096,0,0,0.006165125152639002,0,0.01352679771147386,0,0,0
10736,1,0.00826406300323071,2.5401125973929245e-05,8.782787554380365e-05,0.01467674315680905,0,1,0.009247687728958502,1,0.0051308543043521535,0,1,0
8704,1,0.012396094504846064,0.006868216647487307,0.005011476971801801,0.005870697262723619,0,0,0.010018328373038378,0,0.007929502106726057,0,1,1
8172,1,0.009641406837102495,0.0049916310237060465,0.002572758972081578,0.0123284642517196,0,1,0.008477047084878626,1,0.007929502106726057,1,0,0
3193,1,0.011018750670974279,0.0005575856921106419,0.0021301708557940856,0.005870697262723619,0,0,0.009247687728958502,0,0.01399323901186951,1,0,0
9703,1,0.012396094504846064,6.443212442167417e-05,0.00139133609647468,0.009393115620357792,0,0,0.010788969017118252,0,0.009795267308308658,1,0,0
12679,0,0.004132031501615355,0.0,1.2645374751071205e-06,0.0,0,0,0.007706406440798752,1,0.008395943407121706,1,1,1
10334,0,0.009641406837102495,0.0021987462458896313,0.0019990038322397928,0.01526381288308141,0,0,0.010788969017118252,0,0.0051308543043521535,0,0,0
10370,0,0.004132031501615355,0.00030667213066085303,0.00031268563020830616,0.01819916151444322,0,0,0.009247687728958502,1,0.009328826007913007,1,3,1
10157,0,0.005509375335487139,2.106434836862425e-05,0.04007652636676084,0.0,0,0,0.006165125152639002,0,0.008395943407121706,0,0,1
10564,0,0.00826406300323071,0.019059518035657544,0.0009185140387368994,0.0035224183576341717,0,0,0.008477047084878626,1,0.012127473810286908,0,0,0
2669,0,0.011018750670974279,0.022377772443373762,0.003241354422556397,0.001174139452544724,0,0,0.004623843864479251,0,0.008395943407121706,0,0,0
6010,0,0.006886719169358925,8.487693313239772e-05,3.402755387560979e-05,0.0,0,0,0.011559609661198128,1,0.008862384707517356,1,0,0
10042,1,0.012396094504846064,4.3367776053049925e-06,0.0034460945355714685,0.0035224183576341717,0,0,0.006935765796718877,1,0.010261708608704307,2,0,0
12722,1,0.012396094504846064,0.00022303427684425677,0.004464736950746395,0.011154324799174877,0,0,0.010018328373038378,0,0.01259391511068256,1,0,0
9941,0,0.012396094504846064,0.0006883085599276924,0.0004831682734432025,0.000587069726272362,0,0,0.010788969017118252,0,0.01399323901186951,0,0,0
3889,0,0.005509375335487139,4.1509157079347785e-05,2.758990854779172e-05,0.002348278905089448,0,0,0.006165125152639002,0,0.006063736905143454,0,0,1
1999,0,0.00826406300323071,0.0010073714837465597,0.0003436093193722894,0.011154324799174877,0,0,0.007706406440798752,1,0.01166103250989126,0,2,0
1347,0,0.006886719169358925,0.0006622878942958624,0.00032418142543655273,0.000587069726272362,0,0,0.010788969017118252,0,0.010261708608704307,1,0,0
4915,1,0.012396094504846064,0.0028269594590009544,0.0036839425388438896,0.01526381288308141,0,1,0.010788969017118252,0,0.009328826007913007,0,1,1
463,0,0.006886719169358925,0.0001957745318966254,0.0013512157711280995,0.005870697262723619,0,0,0.010018328373038378,0,0.006996619505934755,0,0,0
10702,1,0.006886719169358925,0.002655346973762457,0.009231353484186544,0.006457766988995982,0,0,0.007706406440798752,0,0.0032650891027695525,0,0,0
3887,0,0.012396094504846064,0.04548040628649136,0.015799591045797493,0.0123284642517196,0,1,0.006935765796718877,0,0.012127473810286908,0,3,1
10760,0,0.012396094504846064,0.00021250210265994464,0.004625563125989564,0.012915533977991963,0,0,0.004623843864479251,1,0.008395943407121706,0,0,0
9867,1,0.012396094504846064,0.0,0.0005947924451094765,0.010567255072902515,0,1,0.008477047084878626,0,0.011194591209495609,0,0,1
10845,1,0.011018750670974279,8.177923484289415e-05,0.0008647137170687054,0.001174139452544724,0,1,0.006935765796718877,0,0.009795267308308658,0,0,0
6335,1,0.004132031501615355,1.734711042121997e-05,9.656467991727103e-06,0.008218976167813067,0,0,0.006935765796718877,0,0.009795267308308658,2,0,0
5063,0,0.004132031501615355,0.0021640520250471914,0.0003541854509822762,0.016437952335626133,0,0,0.011559609661198128,1,0.012127473810286908,0,0,1
8793,0,0.006886719169358925,0.01413293867603107,0.006971739974122403,0.005870697262723619,0,0,0.009247687728958502,0,0.011194591209495609,1,0,0
7727,1,0.005509375335487139,0.00010036542457991554,5.081141490884975e-05,0.0,0,0,0.011559609661198128,1,0.006996619505934755,0,0,0
8568,0,0.004132031501615355,6.009534681636919e-05,0.000104956610433891,0.004109488083906533,0,0,0.005394484508559126,0,0.0032650891027695525,0,0,0
10621,1,0.005509375335487139,0.0012310253002487173,0.0005268522953105393,0.010567255072902515,0,0,0.010788969017118252,0,0.01166103250989126,2,0,0
6725,0,0.00826406300323071,0.003079112099766545,0.0010434733328679394,0.002348278905089448,0,0,0.006935765796718877,1,0.010728149909099958,0,0,0
6907,0,0.00826406300323071,0.004502194693964483,0.0006768724230391569,0.012915533977991963,0,0,0.008477047084878626,0,0.007929502106726057,0,0,0
4962,1,0.00826406300323071,6.1953965790071324e-06,0.0004789148292087513,0.010567255072902515,1,0,0.008477047084878626,0,0.009328826007913007,1,0,1
12298,1,0.006886719169358925,1.8586189737021397e-05,0.0023267489541971016,0.01819916151444322,0,1,0.008477047084878626,1,0.0051308543043521535,1,0,0
1132,1,0.005509375335487139,4.956317263205706e-06,0.003929377766966953,0.009393115620357792,1,1,0.010018328373038378,0,0.008395943407121706,0,4,1
6750,1,0.00826406300323071,0.0005166960746891949,0.001355814089219398,0.004109488083906533,0,0,0.006935765796718877,1,0.010728149909099958,0,1,0
8563,0,0.00826406300323071,0.0017322328834903943,0.0005002970083332898,0.012915533977991963,0,0,0.010788969017118252,0,0.010261708608704307,3,0,0
10265,0,0.009641406837102495,0.00018648143702811468,0.000464775001078008,0.004696557810178896,0,0,0.010018328373038378,0,0.01352679771147386,0,0,0
