,gender,created,fav_number,tweet_count,descLen,des_hashtag_count,has_mentioned_other_bio,nameLen,uses_default_link_color,tweet_length,num_tagged,tweet_hashtags,tweet_has_link
6451,1,0.006966207524198536,0.0018635752909653455,0.0002494587564529501,0.011741394525447238,3,0,0.009247687728958502,1,0.012127473810286908,0,0,0
5044,1,0.00975269053387795,0.00034756174808230013,0.000663077468765261,0.004696557810178896,2,0,0.003082562576319501,1,0.007929502106726057,0,0,1
10795,0,0.00975269053387795,0.0007013188927436074,0.0043395477407107905,0.002348278905089448,0,0,0.010788969017118252,1,0.008862384707517356,0,0,0
3420,1,0.013932415048397071,1.8586189737021397e-05,0.00262322551313358,0.006457766988995982,0,0,0.009247687728958502,0,0.008395943407121706,0,0,1
1775,1,0.008359449029038242,7.682291757968844e-05,0.0011018719726274319,0.00880604589408543,0,0,0.010788969017118252,0,0.008395943407121706,0,0,0
10902,1,0.005572966019358828,6.195396579007133e-07,5.311057395449906e-05,0.007631906441540705,0,1,0.006165125152639002,1,0.011194591209495609,0,0,1
2778,1,0.005572966019358828,1.0532174184312126e-05,0.00011645240566213755,0.0,0,0,0.010018328373038378,0,0.009795267308308658,2,0,1
2364,1,0.008359449029038242,3.655283981614208e-05,0.0004823635677772252,0.012915533977991963,0,1,0.008477047084878626,0,0.008395943407121706,0,3,1
5567,0,0.008359449029038242,0.0001270056298696462,0.000354875198695971,0.01526381288308141,0,0,0.011559609661198128,1,0.008395943407121706,0,1,1
4313,1,0.005572966019358828,0.008392284205923061,0.001254766049163111,0.014089673430536687,0,0,0.011559609661198128,0,0.011194591209495609,0,1,1
4608,1,0.00975269053387795,0.0029991914838973528,0.000931504287344818,0.011154324799174877,0,0,0.009247687728958502,1,0.005597295604747804,1,0,0
2943,0,0.011145932038717657,2.478158631602853e-06,0.0012062537932999106,0.008218976167813067,0,0,0.011559609661198128,0,0.006063736905143454,3,0,0
2442,1,0.012539173543557363,6.257350544797204e-05,0.0004469565184742259,0.015850882609353772,0,0,0.007706406440798752,1,0.011194591209495609,0,0,1
10040,0,0.005572966019358828,0.0007310567963228417,0.024660894881586782,0.001174139452544724,0,0,0.009247687728958502,0,0.006996619505934755,0,0,0
11548,0,0.00975269053387795,0.06008977095944808,0.007890254012859301,0.011741394525447238,0,1,0.011559609661198128,0,0.002798647802373902,0,0,0
950,1,0.012539173543557363,0.0014528204977771726,0.0265921884799322,0.004109488083906533,2,0,0.010018328373038378,1,0.009795267308308658,0,0,0
3017,0,0.006966207524198536,0.005145896398523324,0.002227770157281899,0.0017612091788170858,0,0,0.011559609661198128,0,0.004197971703560853,0,0,0
7174,0,0.005572966019358828,0.003870264242905756,0.004759029308589507,0.010567255072902515,0,0,0.006935765796718877,0,0.012127473810286908,0,0,0
4954,0,0.012539173543557363,0.003030788006450289,0.0013612171129766739,0.0,0,0,0.009247687728958502,0,0.008862384707517356,0,0,0
8487,0,0.004179724514519121,6.691028305327703e-05,1.2875290655636135e-05,0.007631906441540705,0,1,0.011559609661198128,1,0.007463060806330406,0,0,0
12654,1,0.005572966019358828,0.007863197338075853,0.0034812716689699027,0.009980185346630152,0,0,0.006165125152639002,0,0.004197971703560853,1,0,0
6038,1,0.006966207524198536,0.0019434959068345375,0.0003554499884573833,0.0017612091788170858,0,0,0.011559609661198128,1,0.009328826007913007,2,0,0
760,0,0.004179724514519121,7.93010762112913e-05,9.89787969152028e-05,0.004109488083906533,0,0,0.009247687728958502,1,0.0032650891027695525,1,0,0
296,0,0.005572966019358828,9.602864697461056e-05,0.000751480134070477,0.0029353486313618096,0,0,0.010018328373038378,0,0.012127473810286908,0,0,0
4097,0,0.013932415048397071,0.0001635584696857883,0.009594620613399135,0.014089673430536687,0,1,0.009247687728958502,0,0.011194591209495609,0,0,1
11485,1,0.008359449029038242,0.03384854920940547,0.02044147820101117,0.0017612091788170858,0,0,0.006935765796718877,0,0.01166103250989126,1,0,0
4615,0,0.005572966019358828,0.006318684970929375,0.0038787962679626684,0.006457766988995982,0,0,0.011559609661198128,1,0.015392562913056462,1,0,0
4290,1,0.011145932038717657,0.00021807795958105107,9.748434353553074e-05,0.000587069726272362,0,0,0.006165125152639002,0,0.009795267308308658,2,0,0
7356,1,0.006966207524198536,0.00042438466566198856,8.334451540478749e-05,0.0,0,0,0.010788969017118252,1,0.009795267308308658,2,0,1
9253,0,0.005572966019358828,0.01595624388923287,0.0019412949401939948,0.0029353486313618096,0,0,0.008477047084878626,1,0.006063736905143454,0,0,0
2689,0,0.008359449029038242,0.0011610173189059367,0.00041994139968784647,0.0035224183576341717,0,0,0.006935765796718877,0,0.01399323901186951,0,1,0
2270,1,0.012539173543557363,8.921371073770272e-05,0.0030083346532798396,0.014089673430536687,0,1,0.010018328373038378,0,0.009795267308308658,0,3,1
3714,1,0.008359449029038242,0.0004863386314520599,0.00043097736310696315,0.002348278905089448,0,0,0.010018328373038378,1,0.011194591209495609,1,0,0
9463,0,0.006966207524198536,0.0,1.6209071271827636e-05,0.0,0,0,0.008477047084878626,1,0.010728149909099958,2,3,0
12136,1,0.006966207524198536,0.06232135280720645,0.006730443232281507,0.0017612091788170858,0,0,0.005394484508559126,1,0.008862384707517356,0,0,0
9453,1,0.005572966019358828,1.9825269052822824e-05,0.00018968062126606806,0.007044836715268343,0,0,0.008477047084878626,1,0.004197971703560853,1,0,0
8727,0,0.012539173543557363,0.00088594171079802,0.006133121712221817,0.0,0,0,0.010018328373038378,0,0.006063736905143454,0,2,1
7650,1,0.006966207524198536,0.0002428595458970796,0.00017898953170379878,0.015850882609353772,0,0,0.010788969017118252,1,0.007463060806330406,2,0,0
8447,0,0.00975269053387795,0.0011071173686685745,0.0003275152060527442,0.005870697262723619,0,0,0.006935765796718877,0,0.008862384707517356,1,0,0
12065,1,0.015325656553236778,4.8324093316255636e-05,0.0022852491334231315,0.007631906441540705,0,0,0.006935765796718877,0,0.010728149909099958,0,0,0
1454,0,0.004179724514519121,1.548849144751783e-05,2.241680069508077e-05,0.0,0,0,0.008477047084878626,1,0.007929502106726057,0,0,0
5344,0,0.008359449029038242,1.8586189737021397e-06,0.005599486897726612,0.005870697262723619,0,0,0.008477047084878626,0,0.01166103250989126,0,0,1
1427,1,0.00975269053387795,0.0017917086906488627,0.004469105352933129,0.005870697262723619,0,0,0.010788969017118252,0,0.0051308543043521535,0,0,0
7251,0,0.005572966019358828,0.007842132989707228,0.0009557604152764181,0.0123284642517196,0,0,0.010788969017118252,1,0.01166103250989126,1,0,0
2157,1,0.008359449029038242,1.1771253500113551e-05,6.311191580307357e-05,0.002348278905089448,0,1,0.004623843864479251,1,0.010261708608704307,1,0,1
6747,1,0.006966207524198536,1.8586189737021397e-05,6.26520839939437e-05,0.004696557810178896,0,0,0.006165125152639002,0,0.004664413003956504,2,0,0
5211,0,0.012539173543557363,0.0012180149674328022,0.004886172803813913,0.017025022061898498,1,0,0.004623843864479251,0,0.012127473810286908,3,0,0
5603,0,0.006966207524198536,0.0170243302594537,0.008027053976075437,0.004696557810178896,0,0,0.010018328373038378,0,0.005597295604747804,0,0,0
3618,0,0.005572966019358828,0.0066011950549320995,0.0007091756076305297,0.004696557810178896,0,0,0.008477047084878626,1,0.004197971703560853,1,0,0
4597,1,0.00975269053387795,0.0013704217232763777,0.0002698063140069465,0.007044836715268343,0,0,0.006165125152639002,1,0.008862384707517356,0,2,1
6876,0,0.004179724514519121,0.0,0.0030327057391637225,0.006457766988995982,0,0,0.010018328373038378,0,0.007929502106726057,0,0,0
7325,0,0.012539173543557363,0.0013208585506443206,0.007724369687715705,0.016437952335626133,0,0,0.006165125152639002,0,0.010728149909099958,0,0,0
3673,1,0.005572966019358828,0.0049271988992843725,0.0035458780381526483,0.0035224183576341717,0,0,0.007706406440798752,0,0.006530178205539105,2,0,0
10397,1,0.012539173543557363,0.0006114856423480039,0.001997164505003273,0.011741394525447238,1,0,0.007706406440798752,1,0.007463060806330406,3,0,0
2531,1,0.011145932038717657,0.0004671329020571378,0.0017351753317515343,0.012915533977991963,0,1,0.010788969017118252,1,0.011194591209495609,0,1,1
6866,0,0.006966207524198536,0.000535901804084117,0.000354875198695971,0.0052836275364512575,0,1,0.007706406440798752,1,0.01399323901186951,0,0,0
1495,1,0.004179724514519121,0.0012266885226434121,0.000824593391722125,0.0,0,0,0.008477047084878626,1,0.005597295604747804,0,0,0
5738,1,0.008359449029038242,0.00023728368897597317,0.002381813813340403,0.002348278905089448,0,0,0.009247687728958502,0,0.010728149909099958,0,0,1
5601,0,0.011145932038717657,9.293094868510699e-06,6.518115894415794e-05,0.011154324799174877,0,0,0.010788969017118252,1,0.012127473810286908,1,1,0
491,0,0.006966207524198536,0.0002849882426343281,6.0582840852859316e-05,0.004109488083906533,0,1,0.007706406440798752,0,0.005597295604747804,0,0,0
9695,1,0.005572966019358828,0.0024589529022079307,0.0007988428104108527,0.004109488083906533,0,0,0.011559609661198128,1,0.006996619505934755,0,0,0
308,1,0.012539173543557363,7.434475894808559e-06,0.0009516219289942494,0.01761209178817086,0,0,0.005394484508559126,1,0.01259391511068256,0,1,0
5068,1,0.012539173543557363,0.00014311366097506477,0.0022599583839209895,0.0029353486313618096,5,0,0.011559609661198128,0,0.008395943407121706,0,2,1
7672,0,0.012539173543557363,4.2748236395149215e-05,0.0014098443267921569,0.0,0,0,0.009247687728958502,1,0.008395943407121706,0,0,1
6368,0,0.006966207524198536,0.03093175650000891,0.002060391378758629,0.01819916151444322,3,1,0.010018328373038378,1,0.011194591209495609,0,0,0
4701,0,0.011145932038717657,0.0021789209768368085,0.004730864610280302,0.004109488083906533,0,0,0.005394484508559126,0,0.006063736905143454,0,0,0
1978,0,0.006966207524198536,0.0,0.024059434875244923,0.0,0,0,0.011559609661198128,1,0.004197971703560853,0,0,0
10530,1,0.008359449029038242,3.2835601868737805e-05,0.0003570593997893378,0.002348278905089448,0,0,0.006935765796718877,0,0.006996619505934755,0,0,1
6396,0,0.004179724514519121,0.0,1.6438987176392566e-05,0.0,0,0,0.010018328373038378,1,0.006063736905143454,0,5,1
1567,0,0.005572966019358828,0.011255176965082258,0.003687506235364646,0.011741394525447238,0,0,0.008477047084878626,1,0.002798647802373902,1,0,0
8259,1,0.006966207524198536,0.0062121241497704515,0.004783975184234802,0.013502603704264324,0,0,0.009247687728958502,0,0.006530178205539105,0,0,0
10758,1,0.006966207524198536,0.0008493888709818778,0.00025371220068740133,0.014089673430536687,0,0,0.009247687728958502,1,0.0051308543043521535,1,0,1
5717,1,0.008359449029038242,0.002821383602079848,0.0011655586781919177,0.002348278905089448,0,0,0.006935765796718877,0,0.010728149909099958,0,0,0
7882,1,0.008359449029038242,0.0007403498911913523,0.0002688866503886868,0.004109488083906533,0,0,0.006935765796718877,1,0.006063736905143454,0,0,0
7165,0,0.008359449029038242,0.005174395222786757,0.0009423103348593697,0.001174139452544724,0,0,0.009247687728958502,0,0.01259391511068256,0,0,0
3683,0,0.006966207524198536,0.004758064572677478,0.001851397821509107,0.014089673430536687,2,0,0.007706406440798752,0,0.01259391511068256,1,0,1
5657,1,0.006966207524198536,0.008606644927556709,0.007947273157191405,0.004696557810178896,1,0,0.006165125152639002,1,0.006063736905143454,1,0,0
4015,1,0.00975269053387795,8.4257393474497e-05,0.019614700608195677,0.010567255072902515,2,0,0.010788969017118252,0,0.009328826007913007,1,3,1
10086,1,0.012539173543557363,1.115171384221284e-05,1.816335646062955e-05,0.008218976167813067,0,0,0.005394484508559126,1,0.008395943407121706,1,1,0
2070,0,0.005572966019358828,0.0012589045848542494,0.0010270343456915468,0.013502603704264324,1,0,0.007706406440798752,1,0.01166103250989126,1,0,1
12884,1,0.013932415048397071,0.0010916288772210567,0.0010451977021521763,0.009393115620357792,0,0,0.008477047084878626,0,0.011194591209495609,3,0,0
10725,0,0.004179724514519121,0.0017124076144375713,0.0010491062725297802,0.01526381288308141,0,0,0.010788969017118252,1,0.011194591209495609,0,0,0
6230,1,0.006966207524198536,0.005103148162128175,0.0011473953217312882,0.011154324799174877,0,0,0.007706406440798752,0,0.010261708608704307,1,0,0
6178,0,0.004179724514519121,0.002722257256815734,0.0004315521528683755,0.000587069726272362,0,0,0.008477047084878626,1,0.006996619505934755,0,3,1
7113,0,0.008359449029038242,0.0028027974123428267,0.0003229168879614456,0.005870697262723619,0,0,0.010018328373038378,1,0.006063736905143454,1,0,0
8556,0,0.00975269053387795,0.0014590158943561797,0.0024919435316270045,0.00880604589408543,1,1,0.006935765796718877,0,0.01306035641107821,0,0,1
11753,1,0.012539173543557363,0.0005135983763996912,0.006101853149200987,0.0017612091788170858,3,0,0.010018328373038378,1,0.01166103250989126,0,0,1
5318,1,0.013932415048397071,6.938844168487988e-05,0.0005611097650907142,0.007631906441540705,0,1,0.006165125152639002,0,0.010261708608704307,3,1,1
10839,1,0.004179724514519121,0.0,2.29915904564931e-06,0.0,0,0,0.010018328373038378,1,0.011194591209495609,3,0,0
7549,1,0.004179724514519121,0.0009819703577726305,0.0003985592205633079,0.007631906441540705,0,0,0.006935765796718877,1,0.008395943407121706,0,0,0
397,0,0.00975269053387795,0.0004150915707934779,0.0016651659388115128,0.0052836275364512575,0,0,0.008477047084878626,0,0.007463060806330406,0,0,0
12469,0,0.00975269053387795,0.0006703419098485718,0.0006883682182674034,0.014089673430536687,0,1,0.008477047084878626,0,0.014926121612660811,0,0,0
8513,0,0.011145932038717657,0.007109217574410685,0.0013127048571134736,0.001174139452544724,0,0,0.009247687728958502,0,0.008862384707517356,0,0,0
5619,0,0.005572966019358828,0.010895224423841943,0.0022735234222903203,0.0052836275364512575,0,0,0.010788969017118252,0,0.007463060806330406,0,0,0
7052,1,0.012539173543557363,0.000998078388878049,0.00144076801595614,0.011154324799174877,11,0,0.010788969017118252,0,0.007929502106726057,0,0,1
5686,0,0.006966207524198536,0.00037110425508252723,7.610216441099216e-05,0.01819916151444322,0,0,0.010788969017118252,0,0.009328826007913007,1,0,0
9104,0,0.004179724514519121,0.0,7.472266898360257e-06,0.0,0,0,0.009247687728958502,1,0.007463060806330406,0,0,1
11730,0,0.005572966019358828,2.3542507000227103e-05,1.2990248607918602e-05,0.0,0,0,0.008477047084878626,1,0.009328826007913007,1,0,0
12411,1,0.011145932038717657,0.002525863185261208,0.005687429731222698,0.011741394525447238,2,1,0.010788969017118252,1,0.005597295604747804,3,0,0
5464,0,0.008359449029038242,0.00031968246347676804,0.0004715575202626735,0.017025022061898498,0,0,0.006935765796718877,1,0.005597295604747804,0,0,0
8788,0,0.00975269053387795,0.003470661163559796,0.0007288334174708313,0.0,0,0,0.006935765796718877,1,0.0018657652015826014,1,0,0
5505,1,0.006966207524198536,0.004504672852596086,0.0038710940851597432,0.004696557810178896,0,0,0.006165125152639002,1,0.004197971703560853,0,0,0
12611,0,0.006966207524198536,0.0004572202675307264,0.0001828981020814026,0.01526381288308141,0,1,0.009247687728958502,0,0.010728149909099958,0,0,1
